id;title;description;availability;product_type;google_product_category;condition;price;link;image_link;brand;sale_price;mpn
7299;"Extensii gene Raze Mix - Spike Kim K Lashes";;134;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"38.90 RON";https://pinklashes.ro/en/eyelash-extension-spike-kim-k-lash.html;https://https://pinklashes.ro/30721-large_default/eyelash-extension-spike-kim-k-lash.jpg;59718;"28.90 RON";59718
7349;"Patch-uri lucioase cu gel, Roz, plasturi profesionali pentru extensii de gene,Set 50 bucati";"Set de 50 bucati, Patch-uri cu gel.
Padurile sunt perfecte pentru izolarea genelor inferioare.";534;"Shop>Accessories>Tape & Eyepads";469;new;"30.00 RON";https://pinklashes.ro/en/tape-eyepads/pink-professional-under-eye-pads-for-lash-extensions-gel-eye-patch-lash-extensions-50-pcs.html;https://https://pinklashes.ro/31625-large_default/pink-professional-under-eye-pads-for-lash-extensions-gel-eye-patch-lash-extensions-50-pcs.jpg;88890;"19.90 RON";88890
7350;"Rola hartie micropore - banda alba scotch pentru izolarea genelor inferioare";"Lungime: 9 m Latime: 1.2 cm";0;"Shop>Accessories>Tape & Eyepads";469;new;"9.00 RON";https://pinklashes.ro/en/tape-eyepads/micropore-paper-white-tape-for-isolation.html;https://https://pinklashes.ro/31642-large_default/micropore-paper-white-tape-for-isolation.jpg;94547;"9.00 RON";94547
7351;"Japanese style Rola folie & micropore - Banda alba pentru izolarea genelor inferioare";"Lungime: 9 m Latime: 1.2 cm";754;"Shop>Accessories>Tape & Eyepads";469;new;"9.00 RON";https://pinklashes.ro/en/tape-eyepads/japanese-style-foil-micropore-white-tape-for-eyelash-extensions.html;https://https://pinklashes.ro/31637-large_default/japanese-style-foil-micropore-white-tape-for-eyelash-extensions.jpg;17131;"9.00 RON";17131
7352;"Rola profesionala, Banda scotch pentru extensii de gene, 40% din folie si 60 % din hartie";"Scotch de hartie pentru extensii de gene este foarte folositoare pentru izolarea genelor inferioare. Poate inlocui sticker-ul pentru adeziv pe piatra jad.";195;"Shop>Accessories>Tape & Eyepads";469;new;"7.00 RON";https://pinklashes.ro/en/tape-eyepads/professional-tape-for-eyelash-extension-40-foil-and-60-paper.html;https://https://pinklashes.ro/31644-large_default/professional-tape-for-eyelash-extension-40-foil-and-60-paper.jpg;40719;"7.00 RON";40719
7353;"Banda spuma, Rola scotch pentru izolarea genelor inferioare, 5m, pentru extensii gene";"Aceasta banda scotch este excelenta pentru a fi utilizata in timpul procedurii de aplicare a extensiilor de gene. ";163;"Shop>Accessories>Tape & Eyepads";469;new;"22.90 RON";https://pinklashes.ro/en/tape-eyepads/foam-tape-for-isolating-the-lower-eyelashes-5m-for-eyelash-extensions.html;https://https://pinklashes.ro/34373-large_default/foam-tape-for-isolating-the-lower-eyelashes-5m-for-eyelash-extensions.jpg;76469;"14.80 RON";76469
7354;"Asigurare colet pentru livrări in strainatate in cazul pierderii coletului";;78;"Package insurance";469;new;"14.75 RON";https://pinklashes.ro/en/package-insurance/courier-delivery-insurance-in-case-of-lost-package.html;https://https://pinklashes.ro/33079-large_default/courier-delivery-insurance-in-case-of-lost-package.jpg;42468;"14.75 RON";42468
7355;"Banda medicala, Rola scotch pentru izolarea genelor inferioare, pentru extensii de gene, non woven tape";"Banda medicala se aplica pe pleoapa pentru a izola sau proteja genele in timpul procedurii de aplicare a extensiilor de gene.";640;"Shop>Accessories>Tape & Eyepads";469;new;"5.00 RON";https://pinklashes.ro/en/tape-eyepads/medical-tape-for-isolating-the-lower-eyelashes-for-eyelash-extensions-non-woven-tape.html;https://https://pinklashes.ro/33798-large_default/medical-tape-for-isolating-the-lower-eyelashes-for-eyelash-extensions-non-woven-tape.jpg;06648;"5.00 RON";06648
7356;"Rola Micropore, Banda scotch groasa, pentru izolarea genelor inferioare, pentru extensii gene";"Lungime : 9 m Latime: 1.2 cm";4396;"Shop>Accessories>Tape & Eyepads";469;new;"7.00 RON";https://pinklashes.ro/en/tape-eyepads/thick-paper-tape-for-isolating-the-lower-eyelashes-micropore-tape-for-eyelash-extensions.html;https://https://pinklashes.ro/31197-large_default/thick-paper-tape-for-isolating-the-lower-eyelashes-micropore-tape-for-eyelash-extensions.jpg;69104;"7.00 RON";69104
7357;"Patch-uri lucioase cu Hidrogel pentru izolarea genelor inferioare, Set 50 bucati";"Padurile sunt perfecte pentru izolarea genelor inferioare.Pachet de 50 buc.";862;"Shop>Accessories>Tape & Eyepads";469;new;"34.99 RON";https://pinklashes.ro/en/tape-eyepads/50-pcs-hydrogel-eye-patch-professional-under-eye-pads-for-lash-extensions.html;https://https://pinklashes.ro/30931-large_default/50-pcs-hydrogel-eye-patch-professional-under-eye-pads-for-lash-extensions.jpg;77791;"34.99 RON";77791
7360;"Mini aplicatoare Glitter, betisoare Lip Brush pentru aplicare extensii gene - 50 buc";;340;"Shop>Accessories>Brushes & Applicators";469;new;"17.90 RON";https://pinklashes.ro/en/brushes-applicators/mini-glitter-applicators-lip-brush-sticks-for-applying-eyelash-extensions-50-pcs.html;https://https://pinklashes.ro/30938-large_default/mini-glitter-applicators-lip-brush-sticks-for-applying-eyelash-extensions-50-pcs.jpg;57936;"14.90 RON";57936
7361;"Mini aplicatoare, betisoare Lip Brush pentru aplicare extensii gene - 50 buc";"Microfibre lip brush, bețișoare de curățare pentru gene. Foarte utile la Lash remover Pentru aplicarea primerului recomandăm MICROBRUSHES. Lip Brush-ul absoarbe lichidul ceea ce îl face perfect pentru curățarea genelor cu spumă.";780;"Shop>Accessories>Brushes & Applicators";469;new;"17.90 RON";https://pinklashes.ro/en/brushes-applicators/mini-applicators-lip-brush-sticks-for-applying-eyelash-extensions-50-pcs.html;https://https://pinklashes.ro/30999-large_default/mini-applicators-lip-brush-sticks-for-applying-eyelash-extensions-50-pcs.jpg;70896;"14.90 RON";70896
7363;"Microbrush Glitter ROZ DESCHIS - Periute aplicare primer sau remover extensii de gene, 2.5mm, 100buc";"Periute pentru aplicare primer sau remover extensii de gene. Varful fin permite imbunatatirea lucrarilor de precizie. Dimensiune varf: 2.5mmPachet de 100 buc.";0;"Shop>Accessories>Brushes & Applicators";469;new;"18.00 RON";https://pinklashes.ro/en/brushes-applicators/glitter-microbrushes-25-mm-100pcs-micro-applicator-brushes-disposable-eye-lashes-mascara-wands-for-eyelash-extensions.html;https://https://pinklashes.ro/33826-large_default/glitter-microbrushes-25-mm-100pcs-micro-applicator-brushes-disposable-eye-lashes-mascara-wands-for-eyelash-extensions.jpg;23125;"15.00 RON";23125
7364;"Periuta Mascara Glam - Swarovski pentru pieptanarea extensiilor de gene - ALB";"Periuta ergonomica Mascara Swarovski Ideala pentru pieptanarea genelor sau a sprancenelor Capac incorporat";0;"Shop>Accessories>Brushes & Applicators";469;new;"10.00 RON";https://pinklashes.ro/en/brushes-applicators/mascara-glam-brush-swarovski-for-brushing-eyelash-extensions-white.html;https://https://pinklashes.ro/30950-large_default/mascara-glam-brush-swarovski-for-brushing-eyelash-extensions-white.jpg;70684;"10.00 RON";70684
7365;"Set 50 periute mascara pentru extensii gene- Silicon, diverse culori";"Periute din silicon profesionale perfecte pentru periere gene si sprancene. Pachet 50 buc.";470;"Shop>Accessories>Brushes & Applicators";469;new;"23.00 RON";https://pinklashes.ro/en/strona-glowna/silicone-mascara-wand-for-brushing-the-eyelash-extensions-50-pcs.html;https://https://pinklashes.ro/33832-large_default/silicone-mascara-wand-for-brushing-the-eyelash-extensions-50-pcs.jpg;05081;"23.00 RON";05081
7366;"Set 50 periute mascara pentru extensii gene- Glitter, diverse culori";"Periute mascara profesionale Ideale pentru pieptanarea extensiilor de gene. Setul contine 50 de bucati.";939;"Shop>Accessories>Brushes & Applicators";469;new;"18.00 RON";https://pinklashes.ro/en/brushes-applicators/mascara-glitter-wand-for-brushing-the-eyelash-extensions-50-pcs.html;https://https://pinklashes.ro/33825-large_default/mascara-glitter-wand-for-brushing-the-eyelash-extensions-50-pcs.jpg;57892;"18.00 RON";57892
7367;"Periuta Mascara Glam - Swarovski pentru pieptanarea extensiilor de gene";"Periuta ergonomica Mascara Swarovski Ideala pentru pieptanarea genelor sau a sprancenelor Capac incorporat";678;"Shop>Accessories>Brushes & Applicators";469;new;"8.90 RON";https://pinklashes.ro/en/brushes-applicators/mascara-glam-brush-swarovski-for-brushing-eyelash-extensions.html;https://https://pinklashes.ro/30990-large_default/mascara-glam-brush-swarovski-for-brushing-eyelash-extensions.jpg;67968;"8.90 RON";67968
7368;"Aplicatoare Microbrush Albastre - 2,5mm, periute aplicare primer sau remover extensii de gene, 100buc";"Set Periute profesionale Microbrush - 100 buc. Dimensiuni varf microfibra: 2.5 mm";2737;"Shop>Accessories>Brushes & Applicators";469;new;"18.00 RON";https://pinklashes.ro/en/brushes-applicators/blue-microbrushes-25-mm-100pcs-micro-applicator-brushes-disposable-eye-lashes-mascara-wands-for-eyelash-extensions.html;https://https://pinklashes.ro/31006-large_default/blue-microbrushes-25-mm-100pcs-micro-applicator-brushes-disposable-eye-lashes-mascara-wands-for-eyelash-extensions.jpg;92711;"15.00 RON";92711
7369;"Paleta lunga ,fara magnet, pentru extensii de gene, cu logo Orzelowska";"Paleta cu 14 randuri Dimensiuni 6,7cm/14,4cm Fara magnet";28;"Shop>Accessories>Glue & Lash Holders";469;new;"19.90 RON";https://pinklashes.ro/en/glue-lash-holders/long-pallete-for-lashes-no-magnet-for-eyelash-extensions.html;https://https://pinklashes.ro/31619-large_default/long-pallete-for-lashes-no-magnet-for-eyelash-extensions.jpg;83125;"19.90 RON";83125
7370;"Paleta din plastic cu loc special pentru suport floare adeziv, pentru extensii gene";"Paleta pentru gene este prevazuta cu un loc special pentru suportul mic floare. Este inclus un suport transparent pentru adezivDimensiuni 5x10 cm. Transparenta cu marcaje. Material plastic.";596;"Shop>Accessories>Glue & Lash Holders";469;new;"15.80 RON";https://pinklashes.ro/en/glue-lash-holders/pallete-with-small-adhesive-flower-groove-for-eyelash-extensions.html;https://https://pinklashes.ro/31019-large_default/pallete-with-small-adhesive-flower-groove-for-eyelash-extensions.jpg;71049;"15.80 RON";71049
7374;"Suport pentru adeziv extensii gene, floare, 10 buc";"Suportul pentru adeziv în formă de floare. Fiecare gaură este de unică folosință. Dimensiune: 4.7 cm
10 bucati set ";1594;"Shop>Accessories>Glue & Lash Holders";469;new;"14.50 RON";https://pinklashes.ro/en/glue-lash-holders/10-pcs-glue-holder-for-eyelash-extensions-flower-support.html;https://https://pinklashes.ro/31035-large_default/10-pcs-glue-holder-for-eyelash-extensions-flower-support.jpg;44683;"14.50 RON";44683
7376;"Suport magnetic cu 4 palete magnetice pentru aplicarea extensiilor de gene";"Suport magnetic cu 4 palete Dimensiune paleta: 6.5 cm Dimensiune suport 64 cm";29;"Shop>Accessories>Glue & Lash Holders";469;new;"49.90 RON";https://pinklashes.ro/en/glue-lash-holders/magnetic-headband-with-4-magnetic-pallets-for-eyelash-extensions.html;https://https://pinklashes.ro/31040-large_default/magnetic-headband-with-4-magnetic-pallets-for-eyelash-extensions.jpg;10658;"49.90 RON";10658
7377;"Inel pentru lipici, Multiple folosiri, pachet cu 10 rezerve";"Inel cu 10 rezerve. Ideal pentru tehnica fir cu fir.";27;"Shop>Accessories>Glue & Lash Holders";469;new;"10.00 RON";https://pinklashes.ro/en/glue-lash-holders/glue-ring-multiple-uses-pack-with-10-containers.html;https://https://pinklashes.ro/34367-large_default/glue-ring-multiple-uses-pack-with-10-containers.jpg;80914;"10.00 RON";80914
7380;"Inel transparent de unica folosinta, 13mm adanc pentru adeziv, pentru extensii gene";"Acest inel se foloseste efectiv asa cum este, fara a folosi o rezerva pentru el. 13mm";3066;"Shop>Accessories>Glue & Lash Holders";469;new;"1.00 RON";https://pinklashes.ro/en/glue-lash-holders/ring-13mm-deep-one-time-use-glue-holder-for-eyelash-extensions.html;https://https://pinklashes.ro/31061-large_default/ring-13mm-deep-one-time-use-glue-holder-for-eyelash-extensions.jpg;04849;"1.00 RON";04849
7381;"Paleta lunga cu magnet - 7 x 14,5cm, pentru organizarea extensiilor de gene";"Paleta are dimensiuni generoase, masurand 7 X 14,5 cm, pentru a cuprinde mai multe gene si a fi utila la mixarea curburilor.";74;"Shop>Accessories>Glue & Lash Holders";469;new;"30.00 RON";https://pinklashes.ro/en/glue-lash-holders/long-magnetic-pallete-7-x-145cm-for-eyelash-extensions-lash-holder-for-eyelash-extensions.html;https://https://pinklashes.ro/31691-large_default/long-magnetic-pallete-7-x-145cm-for-eyelash-extensions-lash-holder-for-eyelash-extensions.jpg;65278;"30.00 RON";65278
7382;"Organizator Magic Box transparent cu 9 palete lungi pentru extensii gene, depozitare extensii gene si palete magnetice";"De ce sa alegi acest Magic Box ? Este cel mai bun produs de acest tip care exista pe piata in acest moment. Paletele sunt atat de lungi incat poti mixa curburile pe care le folosesti la aplicarea genutelor. Palete au magnet pe spate, fapt care le ajuta sa stea foarte bine pe suport. Suportul pentru palete este inclus in acest pachet. Partea de sus a paletei are suficient spatiu pentru a putea vedea ce genute ai lipit, atunci cand sunt toate aranjate in suport.";19;"Shop>Accessories>Glue & Lash Holders";469;new;"310.00 RON";https://pinklashes.ro/en/glue-lash-holders/magic-box-with-9-long-pallets-for-eyelash-extensions-with-support-see-through-organizer-for-eyelash-extensions.html;https://https://pinklashes.ro/31071-large_default/magic-box-with-9-long-pallets-for-eyelash-extensions-with-support-see-through-organizer-for-eyelash-extensions.jpg;54525;"310.00 RON";54525
7384;"Viziera plastic anti aburire";"Protectie pentru tine si clientele tale. Anti-aburire Cu burete pentru frunte";167;"Shop>Accessories>Others Accessories";469;new;"14.90 RON";https://pinklashes.ro/en/others-accessories/plastic-face-shield-anti-fog.html;https://https://pinklashes.ro/31080-large_default/plastic-face-shield-anti-fog.jpg;13794;"12.00 RON";13794
7385;"Masca protectie - plastic transparent";"Protectie pentru tine si clientele tale. Transparenta, Confortabil de purtat Elimina barierele cauzate de mastile traditionale";539;"Shop>Accessories>Others Accessories";469;new;"15.00 RON";https://pinklashes.ro/en/others-accessories/transparent-plastic-face-mask-protection-mask-see-through-mask.html;https://https://pinklashes.ro/31085-large_default/transparent-plastic-face-mask-protection-mask-see-through-mask.jpg;66034;"11.00 RON";66034
7386;"Masca reutilizabila cu filtru si valva - Candy, masca de protectie";"Masca se poate spala si pot fi refolosita In privinta purtarii filtrului, recomandam sa nu se depaseasca 60 ore Masca vine insotita de 2 filtre si este disponibila in culori variate. Filtrul se poate schimba si se poate cumpara separat";0;"Shop>Accessories>Others Accessories";469;new;"9.00 RON";https://pinklashes.ro/en/others-accessories/candy-face-mask-fashion-reusable-mask-breathable-washable-with-soft-elastic-earloop-protection-cover-mouth-nose-dust.html;https://https://pinklashes.ro/31091-large_default/candy-face-mask-fashion-reusable-mask-breathable-washable-with-soft-elastic-earloop-protection-cover-mouth-nose-dust.jpg;23538;"9.00 RON";23538
7389;"Husa pentru pensete";"Suport pentru protejare pensete Inchidere magnetica 5 variante de culori";372;"Shop>Accessories>Others Accessories";469;new;"19.00 RON";https://pinklashes.ro/en/tweezers/tweezer-case-tweezer-protection.html;https://https://pinklashes.ro/31106-large_default/tweezer-case-tweezer-protection.jpg;84647;"19.00 RON";84647
7391;"Bratara pentru pensete din metal, bratara pentru protectie pensete extensii gene";"In momentul in care aplici extensiile de gene, poarta bratara pentru pensete si ataseaza penseta. In acest mod, nu o vei mai scapa pe podea.";56;"Shop>Accessories>Others Accessories";469;new;"35.00 RON";https://pinklashes.ro/en/others-accessories/metal-bracelet-for-tweezers-bracelet-for-eyelash-tweezer-s-protection.html;https://https://pinklashes.ro/31563-large_default/metal-bracelet-for-tweezers-bracelet-for-eyelash-tweezer-s-protection.jpg;00218;"35.00 RON";00218
7392;"Bratara pentru pensete din Silicon, roz, bratara pentru protectie pensete extensii gene";"Accesoriul care te va ajuta sa prelungesti viata pensetei tale preferate este bratara pentru pensete din silicon roz. Aceasta este ideala pentru orice tip de penseta, avand cap de prindere universal";42;"Shop>Accessories>Others Accessories";469;new;"35.00 RON";https://pinklashes.ro/en/others-accessories/pink-silicon-bracelet-for-tweezer-s-protection-eyelash-extensions.html;https://https://pinklashes.ro/31560-large_default/pink-silicon-bracelet-for-tweezer-s-protection-eyelash-extensions.jpg;08631;"35.00 RON";08631
7393;"Forfecuta aurie, design modern, Foarfeca pentru saloane";"Forfecuta se utilizeaza pentru a taia rola de hartie, folie etc. Fabricată din oțel inoxidabil";184;"Shop>Accessories>Others Accessories";469;new;"25.00 RON";https://pinklashes.ro/en/others-accessories/gold-bird-style-stainless-steel-embroidery-scissors.html;https://https://pinklashes.ro/31648-large_default/gold-bird-style-stainless-steel-embroidery-scissors.jpg;22366;"25.00 RON";22366
7395;"Spatule aplicare Primer pentru extensii gene";"Aceste spatule sunt perfecte pentru aplicarea primer-ului. Spatula mica- 5.5 cm Spatula Mijlocie- 11.5 cm ";3;"Shop>Accessories>Brushes & Applicators";469;new;"0.90 RON";https://pinklashes.ro/en/others-accessories/spatulas-for-primer-application-wood-accessory-for-eyelash-extensions.html;https://https://pinklashes.ro/34134-large_default/spatulas-for-primer-application-wood-accessory-for-eyelash-extensions.jpg;49590;"0.90 RON";49590
